File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF218BUW	bam	alignments	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				2			36				ENCFF000BBZ, ENCFF643CGH	740182820	ENCODE Processing Pipeline	7e26ef53b50cbe955241624a0d40ff47		https://www.encodeproject.org/files/ENCFF218BUW/@@download/ENCFF218BUW.bam	GRCh38			released	low read length, low read depth			
ENCFF113QJM	bam	alignments	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1			36				ENCFF000BBY, ENCFF643CGH	708306126	ENCODE Processing Pipeline	7fe1bdd5ae866ae028f113505ca541fc		https://www.encodeproject.org/files/ENCFF113QJM/@@download/ENCFF113QJM.bam	GRCh38			released	low read length, low read depth			
ENCFF732IGV	bed narrowPeak	peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF218BUW, ENCFF432JPE, ENCFF818YAG	1288535	ENCODE Processing Pipeline	61367235f823e5198bf18797e9656517		https://www.encodeproject.org/files/ENCFF732IGV/@@download/ENCFF732IGV.bed.gz	GRCh38			released	low read length, low read depth			
ENCFF145TVU	bigWig	signal p-value	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF218BUW, ENCFF432JPE, ENCFF818YAG	805882749	ENCODE Processing Pipeline	f28ceff047dd5b472ffb44a4535c8018		https://www.encodeproject.org/files/ENCFF145TVU/@@download/ENCFF145TVU.bigWig	GRCh38			released	low read length, low read depth			
ENCFF072FBH	bed narrowPeak	peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF113QJM, ENCFF432JPE, ENCFF818YAG	1137638	ENCODE Processing Pipeline	adebc85a8228ea547c2a82984dc6c1ca		https://www.encodeproject.org/files/ENCFF072FBH/@@download/ENCFF072FBH.bed.gz	GRCh38			released	low read length, low read depth			
ENCFF681MTE	bigBed narrowPeak	peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF072FBH	3127418	ENCODE Processing Pipeline	e884d86cceca48bc9b16cf9b9525ae2b		https://www.encodeproject.org/files/ENCFF681MTE/@@download/ENCFF681MTE.bigBed	GRCh38			released	low read length, low read depth			
ENCFF578LLY	bigWig	signal p-value	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF113QJM, ENCFF432JPE, ENCFF818YAG	839224127	ENCODE Processing Pipeline	f1ec3e639402b2073748464c89f7fe95		https://www.encodeproject.org/files/ENCFF578LLY/@@download/ENCFF578LLY.bigWig	GRCh38			released	low read length, low read depth			
ENCFF850RSK	bigWig	signal p-value	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF113QJM, ENCFF218BUW, ENCFF432JPE, ENCFF818YAG	979659704	ENCODE Processing Pipeline	f9e8182126f53c7a3ac14e44bb930cec		https://www.encodeproject.org/files/ENCFF850RSK/@@download/ENCFF850RSK.bigWig	GRCh38			released	low read length, low read depth			
ENCFF856TEC	bigWig	fold change over control	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF113QJM, ENCFF432JPE, ENCFF818YAG	525500172	ENCODE Processing Pipeline	40ae96eec12e10b851d172dd1833d153		https://www.encodeproject.org/files/ENCFF856TEC/@@download/ENCFF856TEC.bigWig	GRCh38			released	low read length, low read depth			
ENCFF407CRM	bigWig	fold change over control	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF218BUW, ENCFF432JPE, ENCFF818YAG	479688611	ENCODE Processing Pipeline	32f887118ec0bacf1f3d3cfd579a4d1f		https://www.encodeproject.org/files/ENCFF407CRM/@@download/ENCFF407CRM.bigWig	GRCh38			released	low read length, low read depth			
ENCFF418FUR	bed narrowPeak	peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF113QJM, ENCFF218BUW, ENCFF432JPE, ENCFF818YAG	1315657	ENCODE Processing Pipeline	e03ef1825139b266990713ee2a54f01c		https://www.encodeproject.org/files/ENCFF418FUR/@@download/ENCFF418FUR.bed.gz	GRCh38			released	low read length, low read depth			
ENCFF147MHO	bigBed narrowPeak	peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF418FUR	3500988	ENCODE Processing Pipeline	a2caa62b32ebdb9427fba7aaf7b9f2b0		https://www.encodeproject.org/files/ENCFF147MHO/@@download/ENCFF147MHO.bigBed	GRCh38			released	low read length, low read depth			
ENCFF543NEK	bigBed narrowPeak	peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF732IGV	3478839	ENCODE Processing Pipeline	3440579d5402b256e6eca126c1124efc		https://www.encodeproject.org/files/ENCFF543NEK/@@download/ENCFF543NEK.bigBed	GRCh38			released	low read length, low read depth			
ENCFF392EDT	bed narrowPeak	replicated peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF072FBH, ENCFF418FUR, ENCFF732IGV	1303170	ENCODE Processing Pipeline	f4fc7cb6e889e1cb0dfdfb37efcd12fc		https://www.encodeproject.org/files/ENCFF392EDT/@@download/ENCFF392EDT.bed.gz	GRCh38			released	low read length, low read depth			
ENCFF609OWS	bigBed narrowPeak	replicated peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF392EDT	2698232	ENCODE Processing Pipeline	a2443bff6369abf2d9a19d270125306f		https://www.encodeproject.org/files/ENCFF609OWS/@@download/ENCFF609OWS.bigBed	GRCh38			released	low read length, low read depth			
ENCFF194XTD	bigWig	fold change over control	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF113QJM, ENCFF218BUW, ENCFF432JPE, ENCFF818YAG	810882993	ENCODE Processing Pipeline	1e3fdd2322fbc308b94fc5847d2f6227		https://www.encodeproject.org/files/ENCFF194XTD/@@download/ENCFF194XTD.bigWig	GRCh38			released	low read length, low read depth			
ENCFF311EWS	bigWig	fold change over control	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE											ENCFF688YMV	531861232	Anshul Kundaje, Stanford	e6502f8979c91e3376eb956c506de42f		https://www.encodeproject.org/files/ENCFF311EWS/@@download/ENCFF311EWS.bigWig	hg19			archived	low read length, low read depth			
ENCFF688YMV	tagAlign	alignments	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE												188837966	Anshul Kundaje, Stanford	a6d8fa60cad67f131583a8d028b10310		https://www.encodeproject.org/files/ENCFF688YMV/@@download/ENCFF688YMV.tagAlign.gz	hg19			archived	low read length, low read depth	missing derived_from		
ENCFF288AEA	bigWig	signal p-value	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE											ENCFF688YMV	541073039	Anshul Kundaje, Stanford	c6f06413d86c99021a511e905ab0df12		https://www.encodeproject.org/files/ENCFF288AEA/@@download/ENCFF288AEA.bigWig	hg19			archived	low read length, low read depth			
ENCFF241SRH	bed narrowPeak	peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE											ENCFF288AEA, ENCFF311EWS	1263041	Anshul Kundaje, Stanford	6d9573468c15e6c29ffe57092ad2fba4		https://www.encodeproject.org/files/ENCFF241SRH/@@download/ENCFF241SRH.bed.gz	hg19			archived	low read length, low read depth			
ENCFF828IDF	bam	unfiltered alignments	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1			36				ENCFF000BBY, ENCFF807MUK	1160431349	ENCODE Processing Pipeline	c30354d46f11f1bf45ada4ce6fd89e1f		https://www.encodeproject.org/files/ENCFF828IDF/@@download/ENCFF828IDF.bam	hg19			released	low read length, low read depth			
ENCFF504XZI	bam	unfiltered alignments	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				2			36				ENCFF000BBZ, ENCFF807MUK	1208621515	ENCODE Processing Pipeline	dafbe95fb72d2af7741f1962d9f86984		https://www.encodeproject.org/files/ENCFF504XZI/@@download/ENCFF504XZI.bam	hg19			released	low read length, low read depth			
ENCFF093KYN	bam	alignments	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				2			36				ENCFF000BBZ, ENCFF807MUK	740848191	ENCODE Processing Pipeline	24fca31b0768b30e797a85099a6cc6e2		https://www.encodeproject.org/files/ENCFF093KYN/@@download/ENCFF093KYN.bam	hg19			released	low read length, low read depth			
ENCFF821BHR	bam	alignments	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1			36				ENCFF000BBY, ENCFF807MUK	708906197	ENCODE Processing Pipeline	d2c131740c67642a40bf9722b16997b6		https://www.encodeproject.org/files/ENCFF821BHR/@@download/ENCFF821BHR.bam	hg19			released	low read length, low read depth			
ENCFF101ZZI	bed narrowPeak	peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF093KYN, ENCFF385UZW, ENCFF451SVK	1288172	ENCODE Processing Pipeline	8775b974cb0f8b5ec9af57f63edeb5aa		https://www.encodeproject.org/files/ENCFF101ZZI/@@download/ENCFF101ZZI.bed.gz	hg19			released	low read length, low read depth			
ENCFF115JOX	bed narrowPeak	peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF093KYN, ENCFF385UZW, ENCFF451SVK, ENCFF821BHR	1323664	ENCODE Processing Pipeline	a5ba58b1c6ff324f11473a1f95bbea0f		https://www.encodeproject.org/files/ENCFF115JOX/@@download/ENCFF115JOX.bed.gz	hg19			released	low read length, low read depth			
ENCFF138SPX	bigWig	signal p-value	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF385UZW, ENCFF451SVK, ENCFF821BHR	905928427	ENCODE Processing Pipeline	c502911b85656832781e5ee15b3ab5b8		https://www.encodeproject.org/files/ENCFF138SPX/@@download/ENCFF138SPX.bigWig	hg19			released	low read length, low read depth			
ENCFF388WMD	bigWig	fold change over control	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF093KYN, ENCFF385UZW, ENCFF451SVK, ENCFF821BHR	802980459	ENCODE Processing Pipeline	af71a57f9d052da23ba0f5cccb1b38d0		https://www.encodeproject.org/files/ENCFF388WMD/@@download/ENCFF388WMD.bigWig	hg19			released	low read length, low read depth			
ENCFF555MRO	bigBed narrowPeak	peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF927JDY	3440766	ENCODE Processing Pipeline	eb7801a020960d77471ba5563877ec2a		https://www.encodeproject.org/files/ENCFF555MRO/@@download/ENCFF555MRO.bigBed	hg19			released	low read length, low read depth			
ENCFF271BLA	bigBed narrowPeak	peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF115JOX	3521677	ENCODE Processing Pipeline	a568ea0637b84fd7a5e0b21dcb36993a		https://www.encodeproject.org/files/ENCFF271BLA/@@download/ENCFF271BLA.bigBed	hg19			released	low read length, low read depth			
ENCFF706HLO	bigWig	signal p-value	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF093KYN, ENCFF385UZW, ENCFF451SVK, ENCFF821BHR	1033579068	ENCODE Processing Pipeline	3b40c2eb0cfb04661856bc3da5888031		https://www.encodeproject.org/files/ENCFF706HLO/@@download/ENCFF706HLO.bigWig	hg19			released	low read length, low read depth			
ENCFF878HSA	bigWig	fold change over control	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF385UZW, ENCFF451SVK, ENCFF821BHR	509397469	ENCODE Processing Pipeline	698c5578630b2e5076964d148cbef68b		https://www.encodeproject.org/files/ENCFF878HSA/@@download/ENCFF878HSA.bigWig	hg19			released	low read length, low read depth			
ENCFF821NWN	bigBed narrowPeak	replicated peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF144EOJ	2740030	ENCODE Processing Pipeline	7f1bd476e77fafffd41dac93f4acb7c2		https://www.encodeproject.org/files/ENCFF821NWN/@@download/ENCFF821NWN.bigBed	hg19			released	low read length, low read depth			
ENCFF131OIJ	bigWig	fold change over control	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF093KYN, ENCFF385UZW, ENCFF451SVK	480529119	ENCODE Processing Pipeline	aa6c824af47fc9c0c35273a8d7dfa65c		https://www.encodeproject.org/files/ENCFF131OIJ/@@download/ENCFF131OIJ.bigWig	hg19			released	low read length, low read depth			
ENCFF144EOJ	bed narrowPeak	replicated peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF101ZZI, ENCFF115JOX, ENCFF927JDY	1326210	ENCODE Processing Pipeline	82444d4680c2a376de429ca4a5b5dff9		https://www.encodeproject.org/files/ENCFF144EOJ/@@download/ENCFF144EOJ.bed.gz	hg19			released	low read length, low read depth			
ENCFF296RPN	bigBed narrowPeak	peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF101ZZI	3478113	ENCODE Processing Pipeline	5902d6fa41bc2f0dc14c0106346f4a44		https://www.encodeproject.org/files/ENCFF296RPN/@@download/ENCFF296RPN.bigBed	hg19			released	low read length, low read depth			
ENCFF927JDY	bed narrowPeak	peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF385UZW, ENCFF451SVK, ENCFF821BHR	1259549	ENCODE Processing Pipeline	1b0c625cb26a8a89232dd6fb262c4748		https://www.encodeproject.org/files/ENCFF927JDY/@@download/ENCFF927JDY.bed.gz	hg19			released	low read length, low read depth			
ENCFF275NBR	bigWig	signal p-value	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF093KYN, ENCFF385UZW, ENCFF451SVK	859966185	ENCODE Processing Pipeline	1532963216d9073695df1d6755ea1865		https://www.encodeproject.org/files/ENCFF275NBR/@@download/ENCFF275NBR.bigWig	hg19			released	low read length, low read depth			
ENCFF000XFA	bam	alignments	ENCSR000EDK	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				SMARCB1-human	DNA		see document	see document		False	2011-10-29	ENCODE				1							ENCFF000XFS	444257078	Michael Snyder, Stanford	d2eaee9cb031509db7ea7f6d6cbe5208		https://www.encodeproject.org/files/ENCFF000XFA/@@download/ENCFF000XFA.bam	hg19			released		biological replicates with identical biosample	insufficient read length	
ENCFF000XFE	bigBed narrowPeak	peaks	ENCSR000EDK	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				SMARCB1-human	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF001VIO	423850	Michael Snyder, Stanford	7cd740c14c8a4ffb925f01bb40bd1d25		https://www.encodeproject.org/files/ENCFF000XFE/@@download/ENCFF000XFE.bigBed	hg19			released		biological replicates with identical biosample	insufficient read length	
ENCFF000XFF	bam	alignments	ENCSR000EDK	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				SMARCB1-human	DNA		see document	see document		False	2011-10-29	ENCODE				3							ENCFF000XFT	415662837	Michael Snyder, Stanford	61795b9d264890dcdbbb5c3c519be6be		https://www.encodeproject.org/files/ENCFF000XFF/@@download/ENCFF000XFF.bam	hg19			released		biological replicates with identical biosample	insufficient read length	
ENCFF000XFG	bam	alignments	ENCSR000EDK	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				SMARCB1-human	DNA		see document	see document		False	2011-10-29	ENCODE				2							ENCFF000XFU	587752429	Michael Snyder, Stanford	6ff1bd0e16594ce2454af6a1109e6a53		https://www.encodeproject.org/files/ENCFF000XFG/@@download/ENCFF000XFG.bam	hg19			released		biological replicates with identical biosample	insufficient read length	
ENCFF000XFH	bigWig	signal	ENCSR000EDK	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				SMARCB1-human	DNA		see document	see document		False	2011-10-29	ENCODE												415103508	Michael Snyder, Stanford	0a08fa010318583bea2d16b118124dfb		https://www.encodeproject.org/files/ENCFF000XFH/@@download/ENCFF000XFH.bigWig	hg19			released		biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF000XFS	fastq	reads	ENCSR000EDK	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				SMARCB1-human	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	28		single-ended				330540736	Michael Snyder, Stanford	7899d3573715d5b79b986bbcd9c8d579		https://www.encodeproject.org/files/ENCFF000XFS/@@download/ENCFF000XFS.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000XIG/	released		biological replicates with identical biosample	insufficient read length	
