File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF001SVV	bed broadPeak	peaks	ENCSR000AQO	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9me3-human	DNA		see document	see document		False	2012-03-06	ENCODE												1178221	Bradley Bernstein, Broad	dc2f363fddcf185815ffb24ca8c638ae		https://www.encodeproject.org/files/ENCFF001SVV/@@download/ENCFF001SVV.bed.gz	hg19			archived	inconsistent platforms, mild to moderate bottlenecking, low read length, low read depth, moderate library complexity	missing derived_from	insufficient read depth	
ENCFF182VVP	bed narrowPeak	peaks	ENCSR000AQO	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9me3-human	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF380OGG, ENCFF385UZW, ENCFF451SVK, ENCFF638EFN	1566407	ENCODE Processing Pipeline	ca5d87ab1d9d2b820add37e75a5706e8		https://www.encodeproject.org/files/ENCFF182VVP/@@download/ENCFF182VVP.bed.gz	hg19			released	inconsistent platforms, mild to moderate bottlenecking, low read length, low read depth, moderate library complexity		insufficient read depth	
ENCFF668USP	bed narrowPeak	peaks	ENCSR000AQO	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9me3-human	DNA		see document	see document		False	2012-03-06	ENCODE				1							ENCFF385UZW, ENCFF451SVK, ENCFF638EFN	1562615	ENCODE Processing Pipeline	a2793a7b350149d119c95a4455e84fea		https://www.encodeproject.org/files/ENCFF668USP/@@download/ENCFF668USP.bed.gz	hg19			released	inconsistent platforms, mild to moderate bottlenecking, low read length, low read depth, moderate library complexity		insufficient read depth	
ENCFF498GBG	bed narrowPeak	peaks	ENCSR000AQO	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9me3-human	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF409PGL, ENCFF432JPE, ENCFF818YAG, ENCFF870GXD	1489036	ENCODE Processing Pipeline	fa71ee08e80f3a4d9d7b67b8c5413586		https://www.encodeproject.org/files/ENCFF498GBG/@@download/ENCFF498GBG.bed.gz	GRCh38			released	inconsistent platforms, mild to moderate bottlenecking, low read length, low read depth, moderate library complexity		insufficient read depth	
ENCFF992MBC	bed narrowPeak	peaks	ENCSR000AQO	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9me3-human	DNA		see document	see document		False	2012-03-06	ENCODE				1							ENCFF409PGL, ENCFF432JPE, ENCFF818YAG	1537346	ENCODE Processing Pipeline	9bc2ad5ae01d24af2c89d3acde7ee11f		https://www.encodeproject.org/files/ENCFF992MBC/@@download/ENCFF992MBC.bed.gz	GRCh38			released	inconsistent platforms, mild to moderate bottlenecking, low read length, low read depth, moderate library complexity		insufficient read depth	
ENCFF789PAH	bed narrowPeak	peaks	ENCSR000AQO	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9me3-human	DNA		see document	see document		False	2012-03-06	ENCODE				2							ENCFF380OGG, ENCFF385UZW, ENCFF451SVK	1233974	ENCODE Processing Pipeline	0ef9e43dddad8c8fec8eab13e139e2c0		https://www.encodeproject.org/files/ENCFF789PAH/@@download/ENCFF789PAH.bed.gz	hg19			released	inconsistent platforms, mild to moderate bottlenecking, low read length, low read depth, moderate library complexity		insufficient read depth	
ENCFF334FGQ	bed narrowPeak	peaks	ENCSR000AQO	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9me3-human	DNA		see document	see document		False	2012-03-06	ENCODE				2							ENCFF432JPE, ENCFF818YAG, ENCFF870GXD	1234216	ENCODE Processing Pipeline	864522fb12fdb5891ef7b0463dd54c1b		https://www.encodeproject.org/files/ENCFF334FGQ/@@download/ENCFF334FGQ.bed.gz	GRCh38			released	inconsistent platforms, mild to moderate bottlenecking, low read length, low read depth, moderate library complexity		insufficient read depth	
ENCFF712ATO	bed narrowPeak	replicated peaks	ENCSR000AQO	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9me3-human	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF334FGQ, ENCFF498GBG, ENCFF992MBC	331567	ENCODE Processing Pipeline	9f19949cc29783ed40de104c5f6c3298		https://www.encodeproject.org/files/ENCFF712ATO/@@download/ENCFF712ATO.bed.gz	GRCh38			released	inconsistent platforms, mild to moderate bottlenecking, low read length, low read depth, moderate library complexity		insufficient read depth	
ENCFF563OMA	bed narrowPeak	replicated peaks	ENCSR000AQO	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9me3-human	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF182VVP, ENCFF668USP, ENCFF789PAH	352203	ENCODE Processing Pipeline	320107ed510527372b42e076855ef3b9		https://www.encodeproject.org/files/ENCFF563OMA/@@download/ENCFF563OMA.bed.gz	hg19			released	inconsistent platforms, mild to moderate bottlenecking, low read length, low read depth, moderate library complexity		insufficient read depth	
ENCFF001SWB	bed broadPeak	peaks	ENCSR000AOG	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K79me2-human	DNA		see document	see document		False	2011-02-10	ENCODE												1241353	Bradley Bernstein, Broad	b13aa7818576577783500583f2ff065d		https://www.encodeproject.org/files/ENCFF001SWB/@@download/ENCFF001SWB.bed.gz	hg19			archived	mild to moderate bottlenecking, low read length, moderate library complexity	missing derived_from	insufficient read depth	
ENCFF177MDL	bed narrowPeak	peaks	ENCSR000AOG	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K79me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF432JPE, ENCFF475NDZ, ENCFF818YAG, ENCFF996LZO	3059136	ENCODE Processing Pipeline	cd405bc8604dacff63158b95bf8d6ea8		https://www.encodeproject.org/files/ENCFF177MDL/@@download/ENCFF177MDL.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF851JON	bed narrowPeak	peaks	ENCSR000AOG	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K79me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF021AMB, ENCFF385UZW, ENCFF451SVK	2976607	ENCODE Processing Pipeline	e76cb9a6f07269c5221512aa1148ffc9		https://www.encodeproject.org/files/ENCFF851JON/@@download/ENCFF851JON.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF701YMF	bed narrowPeak	peaks	ENCSR000AOG	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K79me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF432JPE, ENCFF475NDZ, ENCFF818YAG	3034122	ENCODE Processing Pipeline	74b9fb75d3b28ede090bf1a851d3a484		https://www.encodeproject.org/files/ENCFF701YMF/@@download/ENCFF701YMF.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF093JQX	bed narrowPeak	peaks	ENCSR000AOG	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K79me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF317GQP, ENCFF385UZW, ENCFF451SVK	2703664	ENCODE Processing Pipeline	f3c98451f524e15449a9c557bcb57b33		https://www.encodeproject.org/files/ENCFF093JQX/@@download/ENCFF093JQX.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF160IGD	bed narrowPeak	peaks	ENCSR000AOG	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K79me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF432JPE, ENCFF818YAG, ENCFF996LZO	2744116	ENCODE Processing Pipeline	445bda41f9cb3532eba56155a49eb3c7		https://www.encodeproject.org/files/ENCFF160IGD/@@download/ENCFF160IGD.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF142CSP	bed narrowPeak	peaks	ENCSR000AOG	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K79me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF021AMB, ENCFF317GQP, ENCFF385UZW, ENCFF451SVK	2999189	ENCODE Processing Pipeline	b27b010f25a1a3bf9aa326d8a4f55de0		https://www.encodeproject.org/files/ENCFF142CSP/@@download/ENCFF142CSP.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF541BFB	bed narrowPeak	replicated peaks	ENCSR000AOG	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K79me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF160IGD, ENCFF177MDL, ENCFF701YMF	2446215	ENCODE Processing Pipeline	4c283783eed6c87bd69032c427e94e8b		https://www.encodeproject.org/files/ENCFF541BFB/@@download/ENCFF541BFB.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF916VLX	bed narrowPeak	replicated peaks	ENCSR000AOG	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K79me2-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF093JQX, ENCFF142CSP, ENCFF851JON	2396071	ENCODE Processing Pipeline	54a6f1362d942f6bf3a985c3f319f6d3		https://www.encodeproject.org/files/ENCFF916VLX/@@download/ENCFF916VLX.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF001SWC	bed broadPeak	peaks	ENCSR000AOH	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9ac-human	DNA		see document	see document		False	2011-02-10	ENCODE												670792	Bradley Bernstein, Broad	af89736fe49e565e9991b70d469371f1		https://www.encodeproject.org/files/ENCFF001SWC/@@download/ENCFF001SWC.bed.gz	hg19			archived	mild to moderate bottlenecking, low read length, low read depth	missing derived_from		
ENCFF813EJG	bigBed narrowPeak	peaks	ENCSR000AOH	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF363NLW	3166107	ENCODE Processing Pipeline	a6f1a0550ebed31ac0b1a8509ba38707		https://www.encodeproject.org/files/ENCFF813EJG/@@download/ENCFF813EJG.bigBed	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth			
ENCFF363NLW	bed narrowPeak	peaks	ENCSR000AOH	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF432JPE, ENCFF725TAB, ENCFF818YAG	1394041	ENCODE Processing Pipeline	af5bc87060d263836a09a2bbc8be5e01		https://www.encodeproject.org/files/ENCFF363NLW/@@download/ENCFF363NLW.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth			
ENCFF208GQV	bed narrowPeak	peaks	ENCSR000AOH	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF322BEP, ENCFF432JPE, ENCFF725TAB, ENCFF818YAG	1209135	ENCODE Processing Pipeline	f6c87b900ebe760bbccd0ca58917aa47		https://www.encodeproject.org/files/ENCFF208GQV/@@download/ENCFF208GQV.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth			
ENCFF675HRT	bed narrowPeak	peaks	ENCSR000AOH	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF322BEP, ENCFF432JPE, ENCFF818YAG	1102976	ENCODE Processing Pipeline	6401467a43dee0d23528a93997b42cf2		https://www.encodeproject.org/files/ENCFF675HRT/@@download/ENCFF675HRT.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth			
ENCFF641SRD	bed narrowPeak	peaks	ENCSR000AOH	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF112SRH, ENCFF385UZW, ENCFF451SVK	1104036	ENCODE Processing Pipeline	aa06397125a314e73dedd344d020aa30		https://www.encodeproject.org/files/ENCFF641SRD/@@download/ENCFF641SRD.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, low read depth			
ENCFF469AWW	bed narrowPeak	peaks	ENCSR000AOH	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF203MBP, ENCFF385UZW, ENCFF451SVK	1395517	ENCODE Processing Pipeline	2027e4ac3e1d63c22135949de0d4e029		https://www.encodeproject.org/files/ENCFF469AWW/@@download/ENCFF469AWW.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, low read depth			
ENCFF771NEX	bed narrowPeak	peaks	ENCSR000AOH	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF112SRH, ENCFF203MBP, ENCFF385UZW, ENCFF451SVK	1211102	ENCODE Processing Pipeline	1f9cb5aed538deac262141275e7afba6		https://www.encodeproject.org/files/ENCFF771NEX/@@download/ENCFF771NEX.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, low read depth			
ENCFF510LKP	bed narrowPeak	replicated peaks	ENCSR000AOH	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF208GQV, ENCFF363NLW, ENCFF675HRT	973881	ENCODE Processing Pipeline	d34cac8c670d3a6048ffa283f0fa8371		https://www.encodeproject.org/files/ENCFF510LKP/@@download/ENCFF510LKP.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth			
ENCFF723WDR	bed narrowPeak	replicated peaks	ENCSR000AOH	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K9ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF469AWW, ENCFF641SRD, ENCFF771NEX	987980	ENCODE Processing Pipeline	cee84fa1f78de5416de2caa2c87ca634		https://www.encodeproject.org/files/ENCFF723WDR/@@download/ENCFF723WDR.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, low read depth			
ENCFF001VIP	bed narrowPeak	peaks	ENCSR000EDF	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				IRF3-human	DNA		see document	see document		False	2011-10-29	ENCODE												60055	Michael Snyder, Stanford	08d4bf4501a2ba904a6b484452767824		https://www.encodeproject.org/files/ENCFF001VIP/@@download/ENCFF001VIP.bed.gz	hg19			released	low read length	biological replicates with identical biosample, missing derived_from		
ENCFF002CSO	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EDF	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				IRF3-human	DNA		see document	see document		False	2011-10-29	ENCODE												42861	ENCODE Consortium Analysis Working Group	61be13789db82a32b707fa71aa317854		https://www.encodeproject.org/files/ENCFF002CSO/@@download/ENCFF002CSO.bed.gz	hg19			released	low read length	biological replicates with identical biosample, missing derived_from		
ENCFF001VIS	bed narrowPeak	peaks	ENCSR000ECN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MAX-human	DNA		see document	see document		False	2012-05-14	ENCODE												901480	Michael Snyder, Stanford	3c6c97c47266298f415c6a36ef95132c		https://www.encodeproject.org/files/ENCFF001VIS/@@download/ENCFF001VIS.bed.gz	hg19			released	low read length	biological replicates with identical biosample, missing derived_from		
ENCFF002CSR	bed narrowPeak	optimal idr thresholded peaks	ENCSR000ECN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MAX-human	DNA		see document	see document		False	2012-05-14	ENCODE												742112	ENCODE Consortium Analysis Working Group	4e2babbda793ba249e6f4ed5048b3462		https://www.encodeproject.org/files/ENCFF002CSR/@@download/ENCFF002CSR.bed.gz	hg19			released	low read length	biological replicates with identical biosample, missing derived_from		
ENCFF001VJS	bed narrowPeak	peaks	ENCSR000EVG	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				ZNF274-human	DNA		see document	see document		False	2011-10-29	ENCODE												6107	Peggy Farnham, USC	01042b58a39d185636cb6ad56401f346		https://www.encodeproject.org/files/ENCFF001VJS/@@download/ENCFF001VJS.bed.gz	hg19			released	mixed read lengths, low read length, inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF002CTQ	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EVG	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				ZNF274-human	DNA		see document	see document		False	2011-10-29	ENCODE												2349	ENCODE Consortium Analysis Working Group	e6be10ccea019d58d0316cc3e758334e		https://www.encodeproject.org/files/ENCFF002CTQ/@@download/ENCFF002CTQ.bed.gz	hg19			released	mixed read lengths, low read length, inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF001USW	bed narrowPeak	peaks	ENCSR000DLM	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-03-17	ENCODE												2001547	Vishwanath Iyer, UTA	edcfd33a19590f9c6be568e40d917e47		https://www.encodeproject.org/files/ENCFF001USW/@@download/ENCFF001USW.bed.gz	hg19			archived	low read length	biological replicates with identical biosample, missing derived_from	insufficient read length, insufficient read depth	
ENCFF002DAV	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DLM	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-03-17	ENCODE												349811	ENCODE Consortium Analysis Working Group	9b13eaa7a4a387682dd572cc37f7b8a8		https://www.encodeproject.org/files/ENCFF002DAV/@@download/ENCFF002DAV.bed.gz	hg19			archived	low read length	biological replicates with identical biosample, missing derived_from	insufficient read length, insufficient read depth	
ENCFF001VHS	bed narrowPeak	peaks	ENCSR000EDM	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				SMARCC1-human	DNA		see document	see document		False	2011-10-29	ENCODE												137066	Michael Snyder, Stanford	9d9abd6a6f0d763c85e6b1982fb70cac		https://www.encodeproject.org/files/ENCFF001VHS/@@download/ENCFF001VHS.bed.gz	hg19			released		biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF002CRT	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EDM	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				SMARCC1-human	DNA		see document	see document		False	2011-10-29	ENCODE												221854	ENCODE Consortium Analysis Working Group	ff8534ffa69559b8992d93fd95368893		https://www.encodeproject.org/files/ENCFF002CRT/@@download/ENCFF002CRT.bed.gz	hg19			released		biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF001VHX	bed narrowPeak	peaks	ENCSR000DNV	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				BRF2-human	DNA		see document	see document		False	2011-10-29	ENCODE												3323	Kevin Struhl, HMS	0a35392eca5ba8dbb633b6492f39da39		https://www.encodeproject.org/files/ENCFF001VHX/@@download/ENCFF001VHX.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF002CRY	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DNV	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				BRF2-human	DNA		see document	see document		False	2011-10-29	ENCODE												8295	ENCODE Consortium Analysis Working Group	9398a1a6df6864705eb7fae3e09199ef		https://www.encodeproject.org/files/ENCFF002CRY/@@download/ENCFF002CRY.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
